Sample	posterior	likelihood	prior	treeLikelihood.sequences_anotated_aligned	treeHeight.t:sequences_anotated_aligned	treeLength.t:sequences_anotated_aligned	Tree.t:sequences_anotated_aligned.count_adult_to_old	Tree.t:sequences_anotated_aligned.count_adult_to_young	Tree.t:sequences_anotated_aligned.count_old_to_adult	Tree.t:sequences_anotated_aligned.count_old_to_young	Tree.t:sequences_anotated_aligned.count_young_to_adult	Tree.t:sequences_anotated_aligned.count_young_to_old	Tree.t:sequences_anotated_aligned.count_adult	Tree.t:sequences_anotated_aligned.count_old	Tree.t:sequences_anotated_aligned.count_young	rootTypeLogger.t:sequences_anotated_aligned	R0.t:sequences_anotated_aligned.1	R0.t:sequences_anotated_aligned.2	R0.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.1	samplingProportion.t:sequences_anotated_aligned.2	samplingProportion.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.4	samplingProportion.t:sequences_anotated_aligned.5	samplingProportion.t:sequences_anotated_aligned.6	becomeUninfectiousRate.t:sequences_anotated_aligned.1	becomeUninfectiousRate.t:sequences_anotated_aligned.2	becomeUninfectiousRate.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.1	rateMatrix.t:sequences_anotated_aligned.2	rateMatrix.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.4	rateMatrix.t:sequences_anotated_aligned.5	rateMatrix.t:sequences_anotated_aligned.6	geo-frequencies.t:sequences_anotated_aligned.1	geo-frequencies.t:sequences_anotated_aligned.2	geo-frequencies.t:sequences_anotated_aligned.3	clockRate.c:sequences_anotated_aligned	kappa.s:sequences_anotated_aligned	proportionInvariant.s:sequences_anotated_aligned	gammaShape.s:sequences_anotated_aligned	freqParameter.s:sequences_anotated_aligned.1	freqParameter.s:sequences_anotated_aligned.2	freqParameter.s:sequences_anotated_aligned.3	freqParameter.s:sequences_anotated_aligned.4
10000000	-48215.843450949746	-48851.21473646746	635.3712855177149	-48851.21473646746	2.6083228496268323	85.5541077478186	121	143	178	16	17	61	33	34	133	1	1.0063744345063355	0.9704529879509938	1.1996271126531188	0.0	0.016561172603909716	0.0	0.003508647327797785	0.0	0.01159968768244659	51.29007347756351	51.29007347756351	51.29007347756351	11.379691800482851	0.3698674894982362	2.242859722577813	0.5121281139867663	9.916405989083485	1.211088100415386	0.34	0.33	0.33	3.201585632508633E-4	4.953951623324463	0.6768756293148284	0.7240778115243645	0.2991909571164357	0.18099513250236426	0.19221805769846115	0.3275958526827384
11000000	-48254.981847155235	-48873.09105848232	618.1092113270892	-48873.09105848232	2.4709822271995057	90.65824353587793	118	132	169	13	7	63	28	46	126	2	0.9570160940491141	1.0041362001662983	1.0669667021518838	0.0	0.003674807313030077	0.0	7.19434153516401E-4	0.0	0.001686707694753895	126.7615314710677	126.7615314710677	126.7615314710677	8.615602484911243	0.18008236523833657	2.9422971087147523	0.7502889756756924	9.038775900725144	0.8570708346574549	0.34	0.33	0.33	3.035368940047344E-4	5.531416438534049	0.5895986361681491	0.5026705108268482	0.2975566076514464	0.18270477159725163	0.19268900030974842	0.32704962044155284
12000000	-48171.106449289866	-48854.348388211714	683.2419389218495	-48854.348388211714	1.7550783210123626	69.6271234878915	127	116	161	17	7	46	27	42	131	2	0.9647700778193691	1.0023018379134876	1.12986175718602	0.0	0.003677480367443407	0.0	0.0013593304278892088	0.0	0.003588846378124865	100.17107527887508	100.17107527887508	100.17107527887508	7.33498391161537	0.038501543024012576	5.054167498401793	0.8923031619235917	11.827185610595379	2.1908043840771607	0.34	0.33	0.33	3.987763327364027E-4	4.7195937268760195	0.6845845819645604	0.6328140296525889	0.294055558045671	0.17969117103546187	0.19477622460675265	0.3314770463121132
13000000	-47970.82487537458	-48855.48491295947	884.6600375848953	-48855.48491295947	2.0525337718318113	60.02071361597178	126	130	170	15	15	53	31	40	129	1	0.9711025761376372	1.0028849199308203	1.121076928371027	0.0	0.006192153697349678	0.0	9.704803756404311E-4	0.0	0.004955254343629678	105.71609729461042	105.71609729461042	105.71609729461042	16.125552429925786	0.5273314044747558	4.489561745253883	0.9564092402910773	13.67277241527277	1.6026784330998631	0.34	0.33	0.33	4.5553923214389593E-4	4.893972817517965	0.7742029869090666	1.5379233882911705	0.29332212615060443	0.17896120376241456	0.19335296249449038	0.3343637075924893
14000000	-47913.14376883747	-48873.5691229174	960.425354079927	-48873.5691229174	1.8708713243882964	51.59364929924333	107	137	154	14	13	60	25	45	130	1	0.9096647742329503	1.0013949002177442	1.230688405343827	0.0	0.02002884761274799	0.0	0.0052886243762897325	0.0	0.012959296349195883	73.21543681069132	73.21543681069132	73.21543681069132	13.624226215147427	0.9550542293865364	4.435598042767056	1.097672299648756	16.680498111101578	1.6242224678448145	0.34	0.33	0.33	5.204640631715948E-4	4.577950175331741	0.5437765280354618	0.21775906755779115	0.29131059887820504	0.17942885834876038	0.19627472620396802	0.3329858165690654
15000000	-48039.09650165183	-48867.860096104465	828.7635944526346	-48867.860096104465	1.848254921549055	59.619845696089264	117	141	158	25	34	57	36	38	126	2	0.9750272145357255	1.0023419773352333	1.1150244326548815	0.0	0.003504915874421081	0.0	9.192916433985695E-4	0.0	0.003654205462075589	125.39215008208315	125.39215008208315	125.39215008208315	8.205994551132603	0.9113254577224277	4.196703928307011	0.7598581319954466	14.213918266613192	3.480418298137322	0.34	0.33	0.33	4.45919789058243E-4	5.595574614874366	0.6274645725680668	0.4802706639012649	0.2949776746759548	0.1779723694593092	0.19229060396056902	0.33475935190416584
16000000	-47801.45165576617	-48852.099648785465	1050.6479930192947	-48852.099648785465	1.516172613815269	48.234875403719045	116	161	169	10	35	52	29	36	135	2	0.9436745511942556	0.9982168221115838	1.1434879585455626	0.0	0.010861893645759334	0.0	0.0028081656917416957	0.0	0.006008038625796458	87.4646315345346	87.4646315345346	87.4646315345346	13.511327611512147	1.6807478202914963	5.329608796259429	1.6404635933788818	13.528900203299187	1.0018021903332326	0.34	0.33	0.33	5.154780904177908E-4	5.04991368117481	0.7490611165033508	0.8786761398129642	0.29362723964882154	0.17892090263851665	0.19274971077702813	0.3347021469356327
17000000	-47841.044177766	-48869.528277758734	1028.4840999927321	-48869.528277758734	1.1479424246596293	46.125407157530205	111	150	166	13	23	59	30	38	132	2	0.9571916757768402	1.0023233335566977	1.4340659082770835	0.0	0.01183660287195567	0.0	0.00473790179856063	0.0	0.008023267118488907	58.4125738972815	58.4125738972815	58.4125738972815	13.283298798348731	0.5814415370509673	5.255172357328697	1.3506256189236783	21.398308880669838	1.9259409277447046	0.34	0.33	0.33	5.595837852100158E-4	4.848058208712725	0.7884996982706508	2.0142756936224635	0.2898514210449426	0.1821804930540533	0.19312484525668566	0.334843240644317
18000000	-47934.691576042685	-48871.948320459924	937.2567444172363	-48871.948320459924	1.182553203547606	48.077548766136886	107	136	150	14	13	61	22	51	127	2	0.876446595412964	1.0524368455316733	1.29107670318758	0.0	0.012026029848407213	0.0	0.0047951366328231595	0.0	0.011199153355476263	64.73635981334958	64.73635981334958	64.73635981334958	8.531851018486488	0.4395675360758925	7.289323082214604	1.9218689006198266	19.167944542208602	1.491517352722491	0.34	0.33	0.33	5.924488729876028E-4	5.510574626373204	0.767666231416328	1.5112914600771656	0.2889208599918241	0.18178676620594617	0.19620790210793074	0.3330844716942972
19000000	-47903.53364979425	-48868.15261262082	964.6189628265744	-48868.15261262082	1.3909669712370882	50.04187727627178	90	161	150	8	23	64	24	42	134	1	0.9346505571217539	1.0065753727872326	1.1243837419519471	0.0	0.006913920047171102	0.0	0.003053126378994883	0.0	0.0025692386763955274	106.46817153435792	106.46817153435792	106.46817153435792	12.366329110333739	1.1268538746453538	4.765950713664545	2.0283050058654633	14.46314382262814	0.8858651096014764	0.34	0.33	0.33	5.260064134230129E-4	5.601012009464144	0.7046441971761596	0.9019964896614928	0.2958801016778474	0.17927275820947594	0.19420531513916134	0.3306418249735134
20000000	-47996.38356352191	-48868.879472900946	872.4959093790383	-48868.879472900946	1.2396018318980857	49.33458232825201	110	123	143	19	15	47	27	42	131	2	0.945160238673375	0.9855802031317779	1.1846879211542252	0.0	0.016103000698000275	0.0	0.0054343661466019965	0.0	0.012901909096589113	66.15295506540453	66.15295506540453	66.15295506540453	12.624023738947644	0.7532024193101351	5.5117984819761485	1.2243420273710217	13.155057282954724	1.3795485525898807	0.34	0.33	0.33	5.992972719641911E-4	5.5514010172898605	0.8071312635282022	2.117481634097117	0.29691838623866496	0.184620547347411	0.19097083001264714	0.32749023640127484
21000000	-48002.23602211013	-48883.985338800754	881.749316690622	-48883.985338800754	1.4184188739009185	50.70859716752527	110	127	148	28	32	41	45	22	133	2	1.0018862449542039	0.9679773977812413	1.3185475569242697	0.0	0.01204398559155756	0.0	0.0031415596028162803	0.0	0.009246120401536308	62.525835317239014	62.525835317239014	62.525835317239014	12.354407126526278	1.1244103205353577	3.1493045005390674	0.6048265735150892	14.87203964394888	7.208498619484693	0.34	0.33	0.33	5.556438264283596E-4	4.9713858269440845	0.7115964120767455	0.6956489410897801	0.2914797666550004	0.18062843473825768	0.1933304339027891	0.33456136470395065
22000000	-48005.797578993835	-48857.92668037622	852.1291013823892	-48857.92668037622	1.5522852422530145	59.1142353328579	126	135	145	42	42	45	28	31	141	2	0.9714820497383533	1.001955931065739	1.2332310265901527	0.0	0.014476010999911632	0.0	0.001825117234455566	0.0	0.011021525518026746	68.24047662808698	68.24047662808698	68.24047662808698	11.541447932120434	1.329794217873515	4.094678841300385	0.46357683901630536	12.44209214301033	4.4126668450075455	0.34	0.33	0.33	4.536072437211816E-4	4.925003557546356	0.5726046015718413	0.3078738269112775	0.2919995441513055	0.18174859220471645	0.18920696235447362	0.3370449012895024
23000000	-47825.76337424504	-48846.816836210084	1021.0534619650418	-48846.816836210084	1.5574547700037495	56.571737179877275	135	145	165	24	34	58	21	51	128	2	1.0021653530873582	0.9773472548654213	1.3974570862816451	0.0	0.04067022228436411	0.0	0.0046643773136282075	0.0	0.029827563393781075	53.591730123574884	53.591730123574884	53.591730123574884	18.331814282353232	1.2493894700373551	2.593972467701988	0.5859705639863814	22.420263712438718	3.1625326701263585	0.34	0.33	0.33	4.8133637780345726E-4	5.504284696981599	0.5177202018412045	0.19964423400314793	0.2954167669717101	0.18328991978226095	0.1887069358079924	0.3325863774380342
24000000	-47988.97425159052	-48858.88903565467	869.9147840641476	-48858.88903565467	1.3001665880731526	54.386554395212386	109	143	150	18	40	38	40	26	134	2	0.9966595707338788	0.9917428599644033	1.1432556270535619	0.0	0.004580326635097202	0.0	0.0010825436761421902	0.0	0.003350504518033074	121.806896333079	121.806896333079	121.806896333079	12.11288193384293	1.3377327251338889	3.173474670296997	0.5949112099758944	16.684860162042195	2.196966144717936	0.34	0.33	0.33	4.963317023030971E-4	5.897672400367212	0.661087009573606	1.0870122527125672	0.2939104284000126	0.18794312662677817	0.19141358903982336	0.3267328559333835
25000000	-48023.70237218389	-48858.664342205724	834.961970021831	-48858.664342205724	1.580732979811149	56.86511824307759	124	112	156	27	26	48	48	36	116	2	1.0533045956634657	0.9621664753003292	1.1746105382435825	0.0	0.019926933262892983	0.0	0.0022081776576266137	0.0	0.009550226594026483	72.12562259425962	72.12562259425962	72.12562259425962	18.973565549444057	1.3696788283404255	2.9778467696062356	0.6430246821505692	9.496217628643032	4.361639853467932	0.34	0.33	0.33	4.7473005853296746E-4	5.676796254187144	0.6741014774924267	0.45064024347530157	0.2917532650440794	0.18270192684061984	0.19228100366646045	0.33326380444883824
26000000	-47958.50652357747	-48863.7122764889	905.2057529114347	-48863.7122764889	1.368168526491417	52.29231430215147	152	97	162	25	42	36	57	47	96	1	1.0071733897712927	0.9954040779164735	1.1648415669681826	0.0	0.005243224343627699	0.0	7.757103247105001E-4	0.0	0.0066667619263466515	110.00640412008559	110.00640412008559	110.00640412008559	13.438974474052639	1.3940245267069995	3.7096443276473985	0.5619790568794774	14.227148372307015	5.7390280267297475	0.34	0.33	0.33	5.356753271853545E-4	5.105511104638455	0.6988023211790512	0.36225480028950213	0.295386387637433	0.18237960471911346	0.19085586146499234	0.3313781461784586
27000000	-48018.843478510025	-48870.31416768572	851.4706891756932	-48870.31416768572	1.4085693249586897	52.49893509867565	116	117	152	13	46	40	67	38	95	2	1.0103701926631992	1.0072398054156797	1.1445370613216321	0.0	0.008598377599503229	0.0	0.0019240827104062448	0.0	0.008445138665836252	92.31606001898781	92.31606001898781	92.31606001898781	12.827283020731473	1.650723885512627	3.7963894588790676	0.6057874404518879	15.594398991151829	3.1148791380905494	0.34	0.33	0.33	5.110305434504767E-4	5.3689784921448185	0.6547489457439007	0.9248207336680825	0.2938941783612742	0.1836777082994892	0.1876978730246789	0.3347302403145552
28000000	-47945.71146482105	-48864.51674920105	918.8052843800037	-48864.51674920105	1.4375676947376765	51.51199880617852	129	133	164	17	56	34	60	29	111	2	1.0408710324200479	0.973715696382561	1.1981197170139177	0.0	0.0074866641639413775	0.0	0.002200342274321899	0.0	0.009110755673273699	84.92091725592667	84.92091725592667	84.92091725592667	10.398196249248935	1.263938843765358	4.884028851344666	0.6832043218048114	15.822962785464734	4.281948375995301	0.34	0.33	0.33	5.333435755604497E-4	5.590994087445296	0.6208487684910156	0.5890811582263983	0.29308263104854404	0.18131165786049602	0.18820538134578405	0.33740032974517364
29000000	-48105.98358830741	-48861.716614302095	755.7330259946864	-48861.716614302095	1.6623779896282906	53.85349614202309	101	121	140	17	38	34	58	25	117	2	1.0204963109578258	0.9700305378868826	1.1558211656634234	0.0	0.0067576742395699385	0.0	0.0029312519015571386	0.0	0.006713212031260278	87.62963080420684	87.62963080420684	87.62963080420684	9.379780080693186	0.9925537060239259	4.066915248709203	0.6658416544443931	12.394596442772816	1.8516507346347655	0.34	0.33	0.33	5.055507210247885E-4	5.0706463998449784	0.7469426566412649	0.8280291278742291	0.29374888639190627	0.17992898046891825	0.19189149246852463	0.33443064067064854
30000000	-47977.62273124163	-48862.77666512346	885.1539338818347	-48862.77666512346	1.5659734670551764	52.93985087430568	111	126	163	5	28	52	56	42	102	2	1.0134706721430522	0.9923892072794649	1.0587862926975637	0.0	0.002712578068733645	0.0	6.791270137265356E-4	0.0	0.0023889349133243668	182.08778131903026	182.08778131903026	182.08778131903026	13.395995627188976	0.991534700673782	3.259328794363841	1.047949611725256	13.823804792137178	0.7826639164320786	0.34	0.33	0.33	5.053810818071587E-4	5.340752323616371	0.7410795836933438	1.161274497187751	0.2957220910501221	0.18078758149109725	0.19423951171278223	0.3292508157459957
31000000	-48170.196987581156	-48869.31576135447	699.1187737733137	-48869.31576135447	2.0806215535059445	66.27733292156299	112	125	158	9	23	49	46	41	113	2	0.9913586875678383	0.9922963196142707	1.0962778876611945	0.0	0.007230933417692182	0.0	0.001585251040345686	0.0	0.005396163162237104	98.5019241421773	98.5019241421773	98.5019241421773	8.891282387863704	0.6654109505630873	3.174510408368882	0.8922634321571163	10.087862950252598	0.9277531204056514	0.34	0.33	0.33	3.9766807719973104E-4	5.429355869585534	0.7447544277125522	0.8468223648930933	0.2933261213423823	0.17950257988852028	0.19209361890731477	0.3350776798617802
32000000	-48177.290108609435	-48874.87615500529	697.5860463958525	-48874.87615500529	1.9670803480699988	62.45197030076914	104	125	141	9	35	47	49	48	103	2	1.0313299503736078	1.0049905718228456	1.1202501544677923	0.0	0.010312565019648133	0.0	0.0020368080710702167	0.0	0.00743476275294281	72.17316529784463	72.17316529784463	72.17316529784463	11.504013185714243	1.413742088491147	2.651180522980156	0.7299615678945132	10.113956675771487	0.8134385795824874	0.34	0.33	0.33	4.168012333866471E-4	5.190646534334362	0.7659325927604617	1.3785634884527418	0.2969823114810475	0.1773660055076786	0.19132385973752855	0.33432782327374316
33000000	-48077.22944167396	-48860.92594060923	783.6964989352679	-48860.92594060923	1.782177304118314	52.95117167136508	97	124	130	15	34	50	45	49	106	2	1.0334227397630649	0.9869336204281427	1.1140639127717626	0.0	0.013753864812444744	0.0	0.0018439286044798161	0.0	0.007646907922849025	86.64454198390496	86.64454198390496	86.64454198390496	11.609501428309626	1.1005027090696802	2.519820531734591	0.8042022810582379	11.745334382212029	1.9138175548350274	0.34	0.33	0.33	5.109788042406963E-4	5.514366783622659	0.3629920074387564	0.11075394167225026	0.290050085442899	0.18305803463793732	0.19697469251104088	0.3299171874081203
34000000	-48030.81421660366	-48877.74835576496	846.9341391612998	-48877.74835576496	1.7360488993860477	53.39290391255856	89	160	136	8	49	31	38	23	139	2	1.066855806547045	0.9585358932559385	1.1120743891364515	0.0	0.01716376781615954	0.0	0.00416030296074501	0.0	0.007473565213857531	80.3047045267971	80.3047045267971	80.3047045267971	16.480562103686363	2.1062444054556257	2.690724308370037	0.5592305334190203	8.556458702739008	0.7687713197065451	0.34	0.33	0.33	4.7231504511385786E-4	5.626233435043936	0.49144201884431793	0.283100906651105	0.2943765598967382	0.1816082006506614	0.19781486346365992	0.32620037598893803
35000000	-48016.16351460739	-48869.53695351085	853.373438903455	-48869.53695351085	1.7716039361806402	57.54663813980238	99	165	140	7	62	34	40	33	127	2	0.9844780341058671	0.9956452643039049	1.1663637556512414	0.0	0.00737671763217342	0.0	0.0013532073010299572	0.0	0.004056557795073406	94.08377652821416	94.08377652821416	94.08377652821416	11.536964180075957	1.4815216138622065	3.347526915599272	0.5911432734088471	16.903042658062404	2.0957357038987925	0.34	0.33	0.33	4.7077046903754645E-4	4.8580499760306814	0.7634965071969662	2.4346462606740205	0.29244044380186857	0.1797548778777774	0.19169559131960745	0.3361090870007444
36000000	-48097.40617133214	-48877.25440459862	779.8482332664804	-48877.25440459862	1.5691932450294603	63.634797688969826	106	148	117	31	71	27	36	32	132	2	0.9818758929638105	0.995397176188397	1.1677988990721446	0.0	0.009045617676194922	0.0	0.0010471177310948357	0.0	0.004199744771049373	87.19056381319153	87.19056381319153	87.19056381319153	11.689613863022439	2.7838788294157917	1.9899562437325	0.3324720954774137	13.741308894503744	5.35459359447391	0.34	0.33	0.33	4.1627598776142617E-4	5.75348729114541	0.6667042420388926	0.8099176762266562	0.29533871609985546	0.17907099018582726	0.19145664674775115	0.33413364696656406
37000000	-48217.43906786827	-48868.40580176029	650.9667338920211	-48868.40580176029	1.672776461597493	59.943914911992415	90	130	118	14	39	22	38	27	135	0	0.9893163351069736	0.9909236668050713	1.1416028528190811	0.0	0.0024892625074644306	0.0	0.0010954211333423964	0.0	0.0035625292206759997	128.03723435748512	128.03723435748512	128.03723435748512	7.29369313574929	0.7101934365453256	4.467499725099759	0.4725811134180969	17.53290511640729	2.0084818329990166	0.34	0.33	0.33	4.56866781616365E-4	5.3256790019391	0.7548285706210981	0.9294898539516617	0.29034716652507575	0.1817678133056408	0.19322875661853373	0.3346562635507476
38000000	-48101.21722571895	-48866.70479273776	765.4875670188037	-48866.70479273776	1.5906118244118015	50.86663037142649	82	140	105	20	55	22	39	26	135	0	1.0053097122203623	0.9809517881530792	1.0981176628615426	0.0	0.0041936829381680335	0.0	0.0010519293008784782	0.0	0.0012891677517832309	143.2895667250113	143.2895667250113	143.2895667250113	11.539117328009022	2.372365502490533	2.1335097910320364	0.438127153680238	10.791666969722732	2.968079192910375	0.34	0.33	0.33	5.129789661907791E-4	5.679569506632574	0.6754851076737401	0.5291122663775677	0.2979380038710362	0.17903319454034575	0.19441239670720237	0.32861640488141375
39000000	-48023.499084118775	-48862.93317861707	839.4340944982972	-48862.93317861707	1.611261736846632	49.51716119440357	94	135	113	25	57	30	43	32	125	1	0.9632002965304818	0.9856087159107224	1.2345701337409591	0.0	0.018547652313525932	0.0	0.0025428845130738512	0.0	0.009091283135895996	72.92345870930977	72.92345870930977	72.92345870930977	14.398693569392321	2.6943905086020004	2.7859213468008783	0.43448077874995367	14.743401138525755	4.567697893430123	0.34	0.33	0.33	5.31952623695078E-4	5.386825195906452	0.7523599560064045	0.977963428642898	0.29934943729518154	0.18103641583752142	0.19193592654848388	0.32767822031881144
