Sample	posterior	likelihood	prior	treeLikelihood.sequences_anotated_aligned	treeHeight.t:sequences_anotated_aligned	treeLength.t:sequences_anotated_aligned	Tree.t:sequences_anotated_aligned.count_adult_to_old	Tree.t:sequences_anotated_aligned.count_adult_to_young	Tree.t:sequences_anotated_aligned.count_old_to_adult	Tree.t:sequences_anotated_aligned.count_old_to_young	Tree.t:sequences_anotated_aligned.count_young_to_adult	Tree.t:sequences_anotated_aligned.count_young_to_old	Tree.t:sequences_anotated_aligned.count_adult	Tree.t:sequences_anotated_aligned.count_old	Tree.t:sequences_anotated_aligned.count_young	rootTypeLogger.t:sequences_anotated_aligned	R0.t:sequences_anotated_aligned.1	R0.t:sequences_anotated_aligned.2	R0.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.1	samplingProportion.t:sequences_anotated_aligned.2	samplingProportion.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.4	samplingProportion.t:sequences_anotated_aligned.5	samplingProportion.t:sequences_anotated_aligned.6	becomeUninfectiousRate.t:sequences_anotated_aligned.1	becomeUninfectiousRate.t:sequences_anotated_aligned.2	becomeUninfectiousRate.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.1	rateMatrix.t:sequences_anotated_aligned.2	rateMatrix.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.4	rateMatrix.t:sequences_anotated_aligned.5	rateMatrix.t:sequences_anotated_aligned.6	geo-frequencies.t:sequences_anotated_aligned.1	geo-frequencies.t:sequences_anotated_aligned.2	geo-frequencies.t:sequences_anotated_aligned.3	clockRate.c:sequences_anotated_aligned	kappa.s:sequences_anotated_aligned	proportionInvariant.s:sequences_anotated_aligned	gammaShape.s:sequences_anotated_aligned	freqParameter.s:sequences_anotated_aligned.1	freqParameter.s:sequences_anotated_aligned.2	freqParameter.s:sequences_anotated_aligned.3	freqParameter.s:sequences_anotated_aligned.4
10000000	-47866.88772940374	-48851.72403261116	984.8363032074217	-48851.72403261116	0.7982814649003919	26.81546773136805	91	0	4	0	37	9	52	142	6	1	0.958744440072853	1.014919010588366	0.46799410421671817	0.0	0.008159939993625917	0.0	1.1667888286558035E-4	0.0	0.06548735686230775	382.9806178614322	382.9806178614322	382.9806178614322	4.377373641353031	8.665916633684416	1.2346244667836432	0.08522401720560166	0.5363094554211915	1.7354129016281028	0.34	0.33	0.33	9.85367865974795E-4	5.488940141768777	0.6918488579839095	0.8496178381669526	0.299252997761595	0.1767418675423041	0.19118508806569057	0.3328200466304106
11000000	-47801.91092911044	-48851.072604414054	1049.1616753036117	-48851.072604414054	0.7989969045684017	25.023419423456232	87	0	0	0	33	10	48	143	9	1	0.9209615220481913	1.010595466288722	0.47920751882822504	0.0	0.0064529497741175465	0.0	7.163612963761517E-5	0.0	0.32558896962473277	559.6625554932155	559.6625554932155	559.6625554932155	0.40235744523766154	2.5403749567229994	1.0271462378793286	0.023746933336704554	0.3178660628263385	0.5337544247561608	0.34	0.33	0.33	0.0010093435873994284	4.5331189373390774	0.7706247604156623	1.2099546915020418	0.2941459608446467	0.17998774423799474	0.19336946391152415	0.3324968310058347
12000000	-47821.4059827038	-48872.065242359335	1050.6592596555322	-48872.065242359335	0.8068289008437274	26.063071136898206	84	0	0	0	36	10	54	140	6	1	0.9462641456801433	1.0079874698469713	0.3094360109166752	0.0	0.0033689190100093477	0.0	3.9371514570378514E-5	0.0	0.22082200445277006	671.5410177617038	671.5410177617038	671.5410177617038	0.08426233534884034	3.8101366831029932	0.9603614564679278	0.017713021494858008	0.04981780446135648	0.8076582509329135	0.34	0.33	0.33	9.545143146051701E-4	5.400169559224448	0.7096383429496931	0.9362005476346286	0.2957597860586022	0.18202596621153375	0.1926415980182018	0.3295726497116623
13000000	-47888.88389327823	-48868.655880388396	979.7719871101681	-48868.655880388396	0.6864880296917233	24.94308551468434	83	1	0	0	23	19	41	148	11	1	0.8625931573862299	1.0209333492242434	0.7513679049882378	0.0	0.01365169072557011	0.0	8.631488510740936E-5	0.0	0.09593658553678454	400.04335646693573	400.04335646693573	400.04335646693573	2.076652544355152	3.792719790390847	1.127116993072198	0.10732855048255878	2.4475991933879286	0.4850196056947531	0.34	0.33	0.33	0.0010249540251443146	4.707330942855714	0.6591333627001909	0.8895175933566881	0.2899072023442205	0.18164964541595713	0.19087208284873047	0.3375710693910918
14000000	-47820.57924046958	-48861.240672737484	1040.661432267902	-48861.240672737484	0.7722311529658732	25.713678202135846	81	0	0	2	27	17	48	143	9	2	0.9470064031801186	1.0096410573677181	0.44310940907542345	0.0	0.005978823856224592	0.0	4.655823183490845E-5	0.0	0.1277180813022176	675.7624460782692	675.7624460782692	675.7624460782692	0.6464655702175804	5.489711197815448	0.9251626608731811	0.054531268431762044	0.868440959097428	2.1749374887598636	0.34	0.33	0.33	0.0010095213029985592	5.151208585799999	0.4703834037419183	0.3050904555930979	0.2942670771323433	0.1806869567745811	0.19042923960564279	0.33461672648743257
15000000	-47821.89315327212	-48867.420134450214	1045.5269811780997	-48867.420134450214	0.8365029475802317	28.743072460559507	92	0	0	0	33	10	43	148	9	1	0.9268298497635648	1.0068731571932823	0.456930005279056	0.0	0.006604136929175752	0.0	5.313057499646254E-5	0.0	0.13809062089931987	637.585293582386	637.585293582386	637.585293582386	0.8876796190295334	5.127286168554417	0.9233046425260598	0.021665898191534833	0.04184130134241855	0.3475264294974973	0.34	0.33	0.33	9.591740999728928E-4	5.937953168277906	0.5702988954200998	0.40348453259818023	0.29435325620026737	0.18159070401580035	0.19184155340054398	0.3322144863833878
16000000	-47840.226625196796	-48865.23605047184	1025.0094252750444	-48865.23605047184	0.8406210157062006	27.896973568166903	90	0	1	0	33	11	46	146	8	1	0.919278241576837	1.0136761419526663	0.20033873271828886	0.0	0.015282649407955028	0.0	1.5903018252302927E-4	0.0	0.8019243575884619	352.79785787842616	352.79785787842616	352.79785787842616	1.1738870526290988	3.0765115737423225	0.8040810056000274	0.021736428676446158	0.5222851720543903	1.2498158495832434	0.34	0.33	0.33	9.309092880777605E-4	4.886785978091755	0.6616601792044576	0.6392718270364215	0.2906130224903923	0.18285530148980186	0.19368268995660146	0.3328489860632044
17000000	-47892.26387633175	-48860.62513516174	968.3612588299853	-48860.62513516174	0.8807056707823746	30.690360013471853	84	0	0	0	32	11	50	141	9	1	0.8864335445751896	1.0158167805407996	0.484298421379681	0.0	0.01443441930235237	0.0	1.546474481492237E-4	0.0	0.23454513858105044	339.2583651885179	339.2583651885179	339.2583651885179	0.8458411940550641	4.954025560774582	0.8445263831278597	0.023970130407134027	1.4318588353659893	1.2715748456656535	0.34	0.33	0.33	9.673346945076135E-4	5.397367865912931	0.792835113673615	2.033724080633786	0.2975034040511489	0.17973878960877798	0.1903527590298896	0.3324050473101833
18000000	-47880.19396310272	-48858.52336041176	978.3293973090389	-48858.52336041176	0.7872008445329188	27.22170517229479	74	0	0	0	17	27	45	147	8	1	0.9180278216786477	1.0073189794893558	0.7053478223908273	0.0	0.008232487173837882	0.0	3.493023497298165E-5	0.0	0.0427227557094474	658.4853224290636	658.4853224290636	658.4853224290636	2.6357425309009734	4.6650110022271685	0.8502127783940473	0.2035899246377084	0.23923286786742537	0.656762966643027	0.34	0.33	0.33	9.862496170212687E-4	4.836857407293149	0.7619522483345844	1.7898715905680664	0.2921497394989569	0.18019067091422944	0.19347883658487253	0.3341807530019411
19000000	-47821.00174329624	-48868.25449231661	1047.2527490203734	-48868.25449231661	0.6220600596927294	23.69153827554936	76	0	0	0	19	23	45	145	10	1	0.8829113193844083	1.0189549003347933	0.42090699644086516	0.0	0.03216521250230267	0.0	1.0217164243270651E-4	0.0	0.177980035984264	449.8380546355663	449.8380546355663	449.8380546355663	0.0666800012346967	6.841352148683315	0.6073777567274786	0.10170915059241631	0.4313804123612221	0.6032177546496924	0.34	0.33	0.33	0.0011344805031195113	4.725555281864677	0.682031860159527	0.6868043796629962	0.2949273197429514	0.18146423909705997	0.1910707536771543	0.3325376874828345
20000000	-47858.08815027164	-48862.70176808003	1004.6136178083909	-48862.70176808003	0.8599238150968752	26.96455386371115	81	0	0	0	24	18	45	145	10	1	0.8739427167384823	1.014880810388999	0.49883850905734567	0.0	0.017972598855872164	0.0	1.8513923604083604E-4	0.0	0.5251740582254086	371.5709865943938	371.5709865943938	371.5709865943938	1.1544605367876966	2.3668623321087385	1.0890796652464627	0.03672497270584324	0.26072666340868245	0.22333982393041857	0.34	0.33	0.33	9.561784466553908E-4	5.580603726614179	0.7098971730919951	0.7883431226024556	0.29305764105881166	0.18008398113318802	0.19624151331203338	0.33061686449596744
21000000	-47867.75503099611	-48866.1954710715	998.4404400753933	-48866.1954710715	0.8492214955776733	26.264661532313134	82	0	1	0	23	17	44	144	12	1	0.9092994146748997	1.013625330763935	0.6049901858074892	0.0	0.014618696215242142	0.0	1.0739733125530505E-4	0.0	0.133656486922884	456.7509523486383	456.7509523486383	456.7509523486383	1.3812848845703607	4.221902015445569	0.8648175196991913	0.05902438398981545	1.3099192454894282	0.12406440384722617	0.34	0.33	0.33	9.89653932844352E-4	5.699641350166394	0.8213938082565347	1.5174333427962974	0.29575978656043095	0.17764689524166583	0.19184175723711896	0.3347515609607848
22000000	-47926.824183877034	-48867.49729405006	940.6731101730271	-48867.49729405006	0.7681840277553761	29.148697355077466	79	0	0	0	16	27	39	152	9	1	0.8606619861223289	1.0155040757759441	0.5718327632410037	0.0	0.030693669775428277	0.0	2.0664552509101918E-4	0.0	0.10938648828578067	303.59593255415314	303.59593255415314	303.59593255415314	0.07886424904578607	4.424415371531359	0.6597001000788654	0.18816080252970854	0.6168894638395255	0.3047743602790243	0.34	0.33	0.33	9.557354543808795E-4	4.966200332605328	0.646827777794279	0.6363496252153933	0.2939646037285519	0.18408302068267404	0.19303058857927974	0.3289217870094952
23000000	-47891.608843437025	-48865.15968460708	973.5508411700584	-48865.15968460708	0.8932429443500394	27.423240226017683	79	0	0	0	20	21	43	146	11	1	0.8791001362034855	1.0120489568183837	0.559665270635008	0.0	0.015468035269168973	0.0	9.907885036877785E-5	0.0	0.0935566594743316	467.4289670354955	467.4289670354955	467.4289670354955	0.3664662155571868	6.031927151818497	0.6934813893059407	0.09762719667692674	0.25094586780203226	5.264121326427546	0.34	0.33	0.33	9.685634406494145E-4	6.093668071877605	0.6389903026016026	0.3037144538332226	0.2959131472709013	0.1840058901619007	0.18652572717109572	0.3335552353961031
24000000	-47875.29312223638	-48868.85814006871	993.5650178323344	-48868.85814006871	0.861742834591729	26.371069741182854	76	0	0	0	21	22	47	144	9	1	0.8347259349040014	1.0170051344748972	0.6370495941544928	0.0	0.036275737795301966	0.0	1.1814936534927745E-4	0.0	0.1286024126392742	366.56030188904725	366.56030188904725	366.56030188904725	0.21352076386074334	5.136280484437496	0.5149126050208618	0.0737938254774238	1.1837853241982053	0.3375047834565752	0.34	0.33	0.33	0.0010392970310467797	4.957379395211119	0.6618695506302311	0.44350481295382366	0.2934772318326392	0.17900115023564167	0.19560541551656058	0.33191620241515923
25000000	-47851.00712077372	-48869.15341555108	1018.1462947773648	-48869.15341555108	0.7792932493618432	25.232052715636783	92	0	1	0	37	6	48	143	9	1	0.9422037143694346	1.0131928465683633	0.5765222311384877	0.0	0.004459833524142535	0.0	5.428264371981535E-5	0.0	0.06907679039276554	583.0243135101863	583.0243135101863	583.0243135101863	1.7040265682154374	6.891975295155894	1.2515075775325029	0.033976168621860446	0.8097260395483651	1.0657747676940168	0.34	0.33	0.33	0.00112017624923807	5.240286291314746	0.7510942759440201	2.2103674597170233	0.29376775811660544	0.17757290765582903	0.19679466368221027	0.33186467054535584
26000000	-47759.45451649024	-48846.43477080263	1086.9802543123944	-48846.43477080263	0.8272578940709749	27.577213442313003	95	0	0	0	40	5	47	146	7	1	0.9070408457561189	1.008355822280803	0.4402879640663914	0.0	0.00511391809421466	0.0	3.3274024230760214E-5	0.0	0.32469527988868335	684.1226168623753	684.1226168623753	684.1226168623753	0.17799963062999263	2.8311030501565515	0.7661216330995088	0.006591883042874007	2.6480870882659464	2.303197079749617	0.34	0.33	0.33	9.735148437622843E-4	5.952692340770692	0.7725743106100955	0.9060599812382677	0.2940290732646192	0.17788732067917748	0.1929888729621525	0.3350947330940513
27000000	-47728.321779281316	-48862.38180919896	1134.0600299176435	-48862.38180919896	0.8480983343274162	28.258853055399694	92	0	0	0	31	13	41	151	8	1	0.8909075092006923	1.0067035923840022	0.32672499488468454	0.0	0.00907135191945939	0.0	2.6888238780759133E-5	0.0	0.3956426734488148	773.9722192348349	773.9722192348349	773.9722192348349	0.8500482581282973	3.5137895740488716	0.47487244091886366	0.01682617337864577	0.04518105154789683	1.5433897937791776	0.34	0.33	0.33	9.99216795245936E-4	5.357857537274374	0.7383295816391986	1.0647924360041445	0.29548912117224263	0.1789765854785722	0.19468652366690725	0.3308477696822784
28000000	-47801.403171641956	-48849.93109976376	1048.5279281218045	-48849.93109976376	0.7757710942517776	30.44621240059524	96	0	0	0	38	6	44	148	8	1	0.8858874479778165	1.0104207538234353	0.5536127066146987	0.0	0.0062253397477607785	0.0	5.173953137684632E-5	0.0	0.2791479687922893	537.3348496711516	537.3348496711516	537.3348496711516	0.782749921794492	4.016850962840095	0.9760020723282337	0.01269652309002382	0.384292026745976	0.8572214443279892	0.34	0.33	0.33	9.632508393643787E-4	5.612670464872975	0.4195403823043181	0.17620127167629504	0.2935468119896869	0.18280802478009667	0.1914473696391357	0.33219779359108126
29000000	-47796.03650140599	-48856.123114453636	1060.0866130476406	-48856.123114453636	0.9489584679115861	30.211767007455094	93	0	0	0	41	3	50	142	8	1	0.9213842301781097	1.0077797051109139	0.39607739278339943	0.0	0.005362966756588977	0.0	4.883117114537842E-5	0.0	0.25358421166755274	640.8455952416382	640.8455952416382	640.8455952416382	1.8315406273838781	3.4652097817467946	1.3084059051666366	0.00900979922364229	0.15774797174062305	0.0852051147569083	0.34	0.33	0.33	9.062782407124445E-4	5.060817371297299	0.7625250540704888	0.9251477429149809	0.2985425391213215	0.18157456063724023	0.19056103299884303	0.3293218672425958
30000000	-47861.73988940142	-48877.347873743995	1015.6079843425728	-48877.347873743995	0.8922210330849096	28.010946542308947	93	0	0	0	41	6	50	145	5	1	0.9303634976143711	1.0119989507814342	0.4811706142821524	0.0	0.009398650817699875	0.0	6.893740075232887E-5	0.0	0.1653340174017521	444.3121023013835	444.3121023013835	444.3121023013835	0.547249124123393	5.01917541236347	1.0388524576091585	0.013973331433521256	1.7085910492567136	0.19283767396953758	0.34	0.33	0.33	9.288694980236206E-4	5.094902999705039	0.7387624957003952	0.8052055532624567	0.293603826401207	0.18141178687612694	0.19103149317389145	0.3339528935487747
31000000	-47832.59061545628	-48859.3030983054	1026.712482849116	-48859.3030983054	0.7898013227024612	25.0100996574305	84	0	0	0	23	17	41	147	12	1	0.8191042536662769	1.0231087801842391	0.4574078931541517	0.0	0.031144705036647125	0.0	1.628332009913803E-4	0.0	0.16908159806744538	327.13047833376714	327.13047833376714	327.13047833376714	0.16839858716253672	8.221938624669141	0.8333465331158104	0.07330136069877505	0.021198000126840352	0.8472211325144069	0.34	0.33	0.33	0.0010569026675987248	5.119162022430799	0.8064033609283563	1.116575050692604	0.2955555665693342	0.18003929146375672	0.19426750800307405	0.3301376339638351
32000000	-47807.85979132305	-48855.02046111331	1047.1606697902594	-48855.02046111331	0.762850628961879	25.05784642778018	84	0	0	0	31	11	49	141	10	1	0.8870902830482105	1.0149221891305849	0.34568374184668255	0.0	0.013220384001989792	0.0	7.813920800323401E-5	0.0	0.16368939674999197	483.90731695254436	483.90731695254436	483.90731695254436	0.9256827133242629	9.117916381776109	0.7561114181210707	0.03660120484943965	0.9507467800484104	0.18942188431110127	0.34	0.33	0.33	0.001101680423811213	5.44478996291482	0.7776616124484013	0.9731899716336946	0.29913689014900535	0.18031756323084827	0.1915372250143049	0.32900832160584165
33000000	-47843.093820501505	-48867.60766861359	1024.5138481120894	-48867.60766861359	0.7505689301787798	28.275466839037488	87	0	0	0	31	13	46	146	8	1	0.853578618158826	1.0098302043873042	0.5080721107343451	0.0	0.010799044605021272	0.0	6.64406082877093E-5	0.0	0.167510054605526	504.6123558957984	504.6123558957984	504.6123558957984	0.43025112452986125	5.743384651364118	0.9013902336324184	0.04123851822531778	0.2980303406979832	0.8936216817509369	0.34	0.33	0.33	9.229637610003087E-4	4.769585420433777	0.34854768514723633	0.014775544604075123	0.2938586371041945	0.1833276110153653	0.1942259527214128	0.3285877991590273
34000000	-47737.44215210069	-48863.06259670734	1125.6204446066565	-48863.06259670734	0.8646112752038766	25.962161318579366	87	0	0	0	37	9	52	142	6	1	0.9426880140273012	1.0058101096797176	0.29404617531828703	0.0	0.00560511661125534	0.0	3.012722799498882E-5	0.0	0.25974375379764153	790.0733052857156	790.0733052857156	790.0733052857156	0.07199180826741874	5.714438294479154	0.8275840414811935	0.012666297242754471	1.9416873435775854	0.16196180507905597	0.34	0.33	0.33	0.0010993029537770531	4.343935729387052	0.5745153389707304	0.38589254763707426	0.3017138936227638	0.1794132437321611	0.19380205322405852	0.3250708094210166
35000000	-47797.50947126898	-48864.93989927722	1067.4304280082329	-48864.93989927722	0.9074094264431122	28.28048153076753	88	0	0	0	38	9	52	143	5	1	0.9447704676027113	1.0082406688787247	0.5207923162422139	0.0	0.005052472288715055	0.0	1.8865491480424856E-5	0.0	0.20515756963947226	717.0656442172788	717.0656442172788	717.0656442172788	0.26643275999814264	5.621421493686389	0.5503694354149582	0.009264576778696795	1.3886834469430458	1.8905934915629463	0.34	0.33	0.33	8.880447365646033E-4	5.283145810099429	0.7041329257479119	0.6139017641219687	0.289796981248215	0.1799252917468657	0.1944897814673768	0.33578794553754276
36000000	-47813.16317005159	-48875.88632223764	1062.723152186044	-48875.88632223764	0.8318651895439787	29.034131177762728	94	0	0	0	40	3	48	143	9	1	0.9308448433506737	1.0070254663828608	0.5015187785653907	0.0	0.0065450302862989085	0.0	4.566890902112649E-5	0.0	0.1824846324076978	658.4678320215675	658.4678320215675	658.4678320215675	0.6480420943000953	4.750880019222301	0.7437620281697995	0.005766881221889668	2.5673732742446895	1.2008872428119084	0.34	0.33	0.33	9.177044773927436E-4	4.990975434219576	0.6128956111162069	0.345831591938548	0.2898823477227743	0.18257590065000553	0.19456147678024954	0.3329802748469715
37000000	-47739.17988196761	-48860.65113459675	1121.4712526291432	-48860.65113459675	0.8823118158178836	29.487475148033774	97	0	0	0	40	6	45	149	6	1	0.8578876787874076	1.009892092429806	0.20087106940289728	0.0	0.01022126116149959	0.0	3.2287384651351526E-5	0.0	0.40579330237092903	581.6356657159637	581.6356657159637	581.6356657159637	0.37410213471198267	4.675249132688524	0.6676812747049146	0.0067830647332758716	0.8211018870673326	0.2453204552611871	0.34	0.33	0.33	9.253338833055625E-4	5.356086831618099	0.7522711472836322	0.9363429673299467	0.29606171660662606	0.17794394704597194	0.19571266456987677	0.3302816717775262
38000000	-47869.982463209155	-48860.74428961875	990.7618264095944	-48860.74428961875	0.7553788352875173	27.678484701915533	82	0	0	0	29	14	49	142	9	1	0.9082763856168792	1.0140416324187316	0.3523999761672829	0.0	0.01131493546413444	0.0	7.271073310831627E-5	0.0	0.15421692040296558	455.2349149947886	455.2349149947886	455.2349149947886	0.4439564304891116	6.286953731444247	0.9205786480352182	0.056129043236052736	0.11451116196156827	0.07443809695554664	0.34	0.33	0.33	9.614171562282634E-4	5.015811200897949	0.6494157847243566	0.801111706981818	0.29695601930763404	0.1792024485697455	0.19211165111413697	0.33172988100848466
